invoice_id,date,hour,amount,employee,payment,discount_pct,is_fraud,fraud_level,is_cash,off_hours,amount_zscore,anomaly_score,flagged
1470,2025-02-27,11,295.25,E1,card,0,0,normal,0,0,0.47351000964273354,1,0
1519,2025-02-01,13,284.02,E3,cash,0,0,normal,1,0,0.04134776348515661,1,0
1176,2025-07-26,21,96.54,E3,cash,5,0,normal,1,0,-0.810833790078672,1,0
1570,2025-03-04,16,335.57,E1,card,0,0,normal,0,0,0.9113190615090643,1,0
1767,2025-06-29,15,219.5,E3,card,5,0,normal,0,0,-0.2519248727210425,1,0
1163,2025-07-12,17,228.73,E1,cash,0,0,normal,1,0,-0.24878805906134224,1,0
1248,2025-06-09,14,263.16,E3,card,5,0,normal,0,0,-0.053470388890251054,1,0
1542,2025-08-13,21,200.43,E1,card,0,0,normal,0,0,-0.5560796306837915,1,0
1743,2025-07-06,12,321.8,E3,card,5,0,normal,0,0,0.21307498288798077,1,0
1074,2025-06-21,18,105.51,E1,card,10,0,normal,0,0,-1.5867551069524453,-1,0
1501,2025-03-01,14,437.2,E3,card,5,0,normal,0,0,0.7376202745525093,1,0
1499,2025-06-01,11,140.0,E1,cash,0,0,normal,1,0,-1.2122502905122234,1,0
1104,2025-07-25,13,258.69,E1,card,0,0,normal,0,0,0.07652838920044538,1,0
1114,2025-01-24,17,374.04,E3,card,0,0,normal,0,0,0.4505294546085612,1,0
1412,2025-06-07,13,103.24,E3,card,0,0,normal,0,0,-0.7803792540808181,1,0
1092,2025-05-26,11,271.91,E1,card,0,0,normal,0,0,0.22007590074987263,1,0
1436,2025-02-18,10,185.48,E2,card,0,0,normal,0,0,-0.56037643495646,1,0
1089,2025-02-23,17,322.17,E2,card,0,0,normal,0,0,0.02239967281374973,1,0
1456,2025-08-13,11,316.58,E2,cash,0,0,normal,1,0,-0.001433222368308139,1,0
1771,2025-02-22,18,122.11,E1,cash,0,0,normal,1,0,-1.4065063405590654,1,0
1781,2025-05-22,18,131.98,E3,card,0,0,normal,0,0,-0.6497429310094268,1,0
1516,2025-04-02,20,175.75,E2,card,0,0,normal,0,0,-0.601860168430775,1,0
1521,2025-07-10,19,297.05,E1,cash,0,0,normal,1,0,0.493055056601052,1,0
1094,2025-02-13,21,241.26,E2,cash,0,0,normal,1,0,-0.3225591016371075,1,0
1011,2025-08-03,17,95.24,E1,cash,0,0,normal,1,0,-1.6982704582090733,1,0
1551,2025-01-06,17,43.54,E3,cash,0,0,normal,1,0,-1.0517428061810985,1,0
1043,2025-07-27,18,197.15,E2,card,10,0,normal,0,0,-0.5106215357123429,1,0
1042,2025-07-07,21,282.18,E1,cash,0,0,normal,1,0,0.33159125200649986,1,0
1167,2025-07-25,16,310.91,E3,card,0,0,normal,0,0,0.1635749982586332,1,0
1736,2025-04-23,10,161.16,E1,cash,0,0,normal,1,0,-0.9824874051577702,1,0
1669,2025-04-11,11,173.68,E1,cash,0,0,normal,1,0,-0.8465407452032447,1,0
1705,2025-08-05,14,217.2,E3,cash,0,0,normal,1,0,-0.2623794149292611,1,0
1708,2025-05-18,13,405.69,E3,cash,0,0,normal,1,0,0.5943930462999159,1,0
1178,2025-03-31,15,352.29,E2,card,5,0,normal,0,0,0.15081591662118785,1,0
1554,2025-04-26,21,409.68,E1,card,0,0,normal,0,0,1.716032078220716,1,0
1643,2025-05-27,11,263.74,E2,cash,0,0,normal,1,0,-0.2267159024076516,1,0
1177,2025-01-15,10,374.46,E3,card,0,0,normal,0,0,0.4524385449248444,1,0
1679,2025-05-21,17,243.95,E1,card,0,0,normal,0,0,-0.08352382866933937,1,0
1584,2025-05-09,14,130.19,E2,card,0,0,normal,0,0,-0.7961046593958109,1,0
1257,2025-01-12,14,384.87,E1,card,5,0,normal,0,0,1.4466361809785613,1,0
1380,2025-05-08,21,280.82,E1,card,0,0,normal,0,0,0.3168238831935481,1,0
1335,2025-06-08,19,105.5,E3,cash,0,0,normal,1,0,-0.7701065299979599,1,0
1761,2025-05-24,15,257.3,E3,card,0,0,normal,0,0,-0.08010674425553828,1,0
1015,2025-04-27,10,155.61,E2,card,10,0,normal,0,0,-0.6877268068863461,1,0
1003,2025-01-15,11,288.91,E2,card,5,0,normal,0,0,-0.11940392177573864,1,0
1355,2025-05-27,16,295.31,E1,card,0,0,normal,0,0,0.4741615112080108,1,0
1256,2025-02-21,10,240.93,E1,cash,0,0,normal,1,0,-0.11631607412162884,1,0
1394,2025-01-21,15,338.16,E1,card,0,0,normal,0,0,0.9394422124102005,1,0
1625,2025-05-24,18,296.16,E3,card,0,0,normal,0,0,0.0965295645320145,1,0
1657,2025-08-07,16,258.48,E3,card,0,0,normal,0,0,-0.07474310955740875,1,0
1772,2025-05-31,15,290.96,E3,card,10,0,normal,0,0,0.07289320823517245,1,0
1442,2025-02-15,18,197.69,E3,card,0,0,normal,0,0,-0.35106120557375803,1,0
1760,2025-04-21,20,411.29,E1,cash,0,0,normal,1,0,1.7335140368889896,1,0
1428,2025-08-13,14,285.14,E1,card,5,0,normal,0,0,0.363731995893512,1,0
1324,2025-05-08,11,77.32,E1,cash,0,0,normal,1,0,-1.8928522590385535,1,0
1485,2025-08-06,10,333.06,E3,card,0,0,normal,0,0,0.26425678517691137,1,0
1009,2025-05-02,15,149.28,E3,card,0,0,normal,0,0,-0.5711065917910876,1,0
1249,2025-04-06,14,296.99,E3,cash,0,0,normal,1,0,0.10030229063324111,1,0
1022,2025-01-02,12,178.27,E2,card,0,0,normal,0,0,-0.5911161799050532,1,0
1356,2025-02-17,12,59.06,E3,cash,0,0,normal,1,0,-0.9811973735412937,1,0
1221,2025-08-19,14,143.99,E3,cash,0,0,normal,1,0,-0.5951520388699901,1,0
1590,2025-04-06,19,196.14,E1,cash,0,0,normal,1,0,-0.6026619926011172,1,0
1723,2025-07-09,14,229.04,E3,card,0,0,normal,0,0,-0.2085612498226058,1,0
9024,2025-03-29,13,734.1,E2,cash,20,1,medium,1,0,1.7786580828933636,-1,1
1483,2025-08-22,19,187.82,E3,card,0,0,normal,0,0,-0.3959248280064175,1,0
1340,2025-05-24,15,348.53,E3,cash,0,0,normal,1,0,0.3345749451600157,1,0
1703,2025-04-30,10,271.07,E2,cash,0,0,normal,1,0,-0.19546453895783358,1,0
1203,2025-01-28,15,143.2,E1,cash,0,0,normal,1,0,-1.177503540364102,1,0
1237,2025-05-17,17,150.34,E3,card,0,0,normal,0,0,-0.5662884114690391,1,0
1093,2025-08-06,21,333.53,E3,cash,5,0,normal,1,0,0.266393148149895,1,0
1425,2025-01-28,21,206.62,E2,card,0,0,normal,0,0,-0.47024630899068165,1,0
1383,2025-07-13,19,214.15,E3,card,10,0,normal,0,0,-0.2762430469879855,1,0
1532,2025-03-27,16,276.82,E2,cash,10,0,normal,1,0,-0.1709494857741427,1,0
1284,2025-07-17,16,252.57,E3,card,0,0,normal,0,0,-0.10160673757939642,1,0
1184,2025-04-06,16,201.17,E1,card,0,0,normal,0,0,-0.5480444447120386,1,0
1680,2025-01-12,15,324.85,E3,card,5,0,normal,0,0,0.22693861494670536,1,0
1677,2025-02-13,16,216.65,E1,cash,0,0,normal,1,0,-0.3799570408705007,1,0
1153,2025-05-31,19,280.88,E3,card,5,0,normal,0,0,0.02707504064437141,1,0
1075,2025-01-08,20,301.11,E1,cash,5,0,normal,1,0,0.5371399958514812,1,0
1685,2025-08-03,10,168.25,E2,card,0,0,normal,0,0,-0.6338363247573284,1,0
1523,2025-02-20,20,86.03,E3,card,0,0,normal,0,0,-0.8586065025170966,1,0
1277,2025-05-27,10,122.92,E2,card,0,0,normal,0,0,-0.8271002135950165,1,0
1068,2025-05-10,10,273.05,E1,card,0,0,normal,0,0,0.23245443049014075,1,0
1537,2025-01-15,17,144.3,E2,cash,0,0,normal,1,0,-0.7359468506267886,1,0
1188,2025-05-12,20,206.41,E2,cash,0,0,normal,1,0,-0.47114164136782516,1,0
1271,2025-02-23,20,357.86,E1,card,0,0,normal,0,0,1.1533518930095734,1,0
1629,2025-03-26,15,449.66,E1,card,0,0,normal,0,0,2.150149287883809,1,0
1528,2025-05-05,17,191.62,E3,cash,0,0,normal,1,0,-0.37865210609718686,1,0
1236,2025-06-04,13,125.32,E2,card,0,0,normal,0,0,-0.8168678435705196,1,0
1088,2025-01-04,19,191.63,E1,cash,0,0,normal,1,0,-0.6516331935911258,1,0
1714,2025-06-26,13,162.36,E1,cash,10,0,normal,1,0,-0.9694573738522244,1,0
1117,2025-07-07,14,351.31,E2,card,10,0,normal,0,0,0.1466376988611848,1,0
1125,2025-03-30,20,337.74,E1,card,5,0,normal,0,0,0.9348817014532594,1,0
1691,2025-07-21,17,181.56,E2,cash,0,0,normal,1,0,-0.5770893059964718,1,0
1289,2025-07-03,17,256.9,E2,cash,0,0,normal,1,0,-0.25587815697746835,1,0
1238,2025-03-03,13,332.74,E2,cash,0,0,normal,1,0,0.06746473579663884,1,0
1000,2025-04-13,17,229.75,E1,cash,0,0,normal,1,0,-0.23771253245162838,1,0
9031,2025-07-25,15,370.35,E2,cash,20,1,soft,1,0,0.22781450105552822,1,0
1409,2025-04-29,11,312.8,E1,card,0,0,normal,0,0,0.6640742174863374,1,0
1733,2025-04-15,15,172.77,E3,cash,5,0,normal,1,0,-0.4643338976732385,1,0
1395,2025-02-17,14,129.87,E3,card,0,0,normal,0,0,-0.6593338371221837,1,0
1487,2025-04-14,16,72.33,E1,card,0,0,normal,0,0,-1.9470354725507801,1,0
1495,2025-01-26,16,132.1,E1,card,0,0,normal,0,0,-1.2980313299403985,1,0
1278,2025-05-06,12,293.4,E1,cash,0,0,normal,1,0,0.4534220447133505,1,0
1653,2025-01-02,12,273.33,E1,cash,0,0,normal,1,0,0.23549477112810108,1,0
1116,2025-08-05,20,238.02,E3,card,0,0,normal,0,0,-0.16774308067921342,1,0
1228,2025-05-01,20,220.9,E3,card,0,0,normal,0,0,-0.24556123833343121,1,0
1591,2025-05-06,20,93.31,E3,card,0,0,normal,0,0,-0.825515603701518,1,0
1445,2025-04-09,12,297.55,E1,card,0,0,normal,0,0,0.49848423631169597,1,0
1696,2025-05-15,15,317.16,E3,cash,5,0,normal,1,0,0.1919840803461835,1,0
1274,2025-08-12,13,234.2,E3,card,0,0,normal,0,0,-0.18510671165112427,1,0
1318,2025-04-06,19,404.51,E1,cash,0,0,normal,1,0,1.6598943600126568,1,0
1575,2025-03-31,12,277.15,E2,card,0,0,normal,0,0,-0.16954253489577442,1,0
1144,2025-02-10,14,278.6,E2,cash,5,0,normal,1,0,-0.16336047800597392,1,0
1602,2025-07-11,21,335.55,E3,card,0,0,normal,0,0,0.2755749634805914,1,0
1531,2025-02-27,17,188.23,E2,cash,0,0,normal,1,0,-0.5486518443033904,1,0
1763,2025-03-10,14,221.49,E2,card,0,0,normal,0,0,-0.40684824971390193,1,0
1610,2025-05-24,15,131.47,E2,card,0,0,normal,0,0,-0.7906473953827458,1,0
1369,2025-06-13,15,267.69,E3,cash,5,0,normal,1,0,-0.032879486193194724,1,0
1268,2025-01-02,18,199.33,E3,card,0,0,normal,0,0,-0.3436066624339848,1,0
1727,2025-04-23,11,280.75,E2,card,5,0,normal,0,0,-0.15419397985902875,1,0
1307,2025-07-27,18,237.22,E2,card,5,0,normal,0,0,-0.33978359117834417,1,0
1310,2025-05-28,15,394.91,E2,card,0,0,normal,0,0,0.3325257543062148,1,0
1478,2025-03-27,15,130.62,E3,card,0,0,normal,0,0,-0.6559247472716777,1,0
1046,2025-07-09,18,372.12,E3,cash,0,0,normal,1,0,0.4418021845912657,1,0
1349,2025-07-16,16,201.69,E1,card,0,0,normal,0,0,-0.5423980978129688,1,0
1371,2025-04-14,17,265.01,E2,card,5,0,normal,0,0,-0.22130127326968865,1,0
1547,2025-04-18,13,420.37,E1,cash,0,0,normal,1,0,1.8321079404342842,1,0
1261,2025-04-23,11,346.76,E3,card,0,0,normal,0,0,0.32652949311282153,1,0
1195,2025-06-20,11,307.62,E3,card,0,0,normal,0,0,0.14862045744774663,1,0
9039,2025-06-20,17,491.24,E2,cash,20,1,soft,1,0,0.7432275061644654,1,0
1704,2025-06-13,16,236.77,E3,card,5,0,normal,0,0,-0.17342489709672348,1,0
1107,2025-02-09,15,470.85,E2,card,5,0,normal,0,0,0.6562949958313425,1,0
1059,2025-06-16,14,78.59,E1,cash,0,0,normal,1,0,-1.8790621425735177,1,0
1626,2025-08-06,10,125.08,E1,card,0,0,normal,0,0,-1.37425701307784,1,0
9030,2025-07-02,12,431.72,E2,cash,15,1,soft,1,0,0.4894647295569384,1,0
1100,2025-04-05,10,212.57,E2,card,0,0,normal,0,0,-0.4448785583049494,1,0
1507,2025-03-06,13,109.9,E3,card,5,0,normal,0,0,-0.7501065362083245,1,0
1754,2025-01-28,13,285.45,E3,card,0,0,normal,0,0,0.04784776146678815,1,0
1637,2025-03-10,20,342.35,E2,card,0,0,normal,0,0,0.1084368507697292,1,0
1481,2025-05-07,12,264.72,E2,cash,5,0,normal,1,0,-0.22253768464764856,1,0
1179,2025-02-11,21,208.87,E3,card,0,0,normal,0,0,-0.30024303953554804,1,0
1304,2025-05-04,21,270.76,E3,card,0,0,normal,0,0,-0.01892494507179005,1,0
1774,2025-02-26,21,299.79,E1,cash,0,0,normal,1,0,0.5228069614153811,1,0
1506,2025-01-20,15,306.82,E3,card,0,0,normal,0,0,0.14498409494054015,1,0
9009,2025-06-22,23,1614.77,E3,cash,50,1,hard,1,1,6.090209521566366,-1,1
1149,2025-01-12,14,300.05,E2,card,0,0,normal,0,0,-0.07190867091203151,1,0
1124,2025-03-06,10,168.46,E3,cash,0,0,normal,1,0,-0.4839248006808132,1,0
1665,2025-06-10,10,266.96,E3,cash,0,0,normal,1,0,-0.036197666981020685,1,0
1730,2025-01-23,12,280.5,E2,cash,0,0,normal,1,0,-0.15525985173658052,1,0
1185,2025-08-19,14,328.94,E3,cash,10,0,normal,1,0,0.24552951826479819,1,0
1631,2025-04-10,17,208.76,E3,card,10,0,normal,0,0,-0.300743039380289,1,0
1050,2025-04-18,14,371.31,E2,card,0,0,normal,0,0,0.23190744906532695,1,0
1728,2025-07-02,14,173.0,E1,card,0,0,normal,0,0,-0.8539244296097206,1,0
1446,2025-05-04,14,237.05,E1,card,0,0,normal,0,0,-0.1584465086762261,1,0
9029,2025-01-16,12,738.95,E2,cash,30,1,medium,1,0,1.7993359973178682,-1,1
1500,2025-01-13,19,157.98,E1,card,0,0,normal,0,0,-1.017016988117466,1,0
1321,2025-08-21,11,200.26,E2,card,0,0,normal,0,0,-0.4973620895555989,1,0
1353,2025-08-21,16,29.04,E1,card,0,0,normal,0,0,-2.4170938518983367,1,0
1780,2025-06-16,20,192.55,E3,card,0,0,normal,0,0,-0.3744248346825593,1,0
1142,2025-08-22,10,208.19,E2,card,0,0,normal,0,0,-0.4635526335996565,1,0
1370,2025-06-15,10,266.54,E1,card,0,0,normal,0,0,0.16176651065755618,1,0
1697,2025-07-15,14,217.58,E1,card,0,0,normal,0,0,-0.3698587666087028,1,0
1141,2025-01-05,21,207.33,E3,cash,0,0,normal,1,0,-0.3072430373619204,1,0
1399,2025-05-15,12,432.55,E3,cash,0,0,normal,1,0,0.716483917479372,1,0
1263,2025-04-23,19,211.84,E1,card,0,0,normal,0,0,-0.4321857496868959,1,0
1320,2025-02-21,18,123.43,E2,card,10,0,normal,0,0,-0.8249258349648109,1,0
1019,2025-05-11,13,89.75,E1,card,5,0,normal,0,0,-1.757882851431944,1,0
1172,2025-05-22,15,187.41,E2,card,5,0,normal,0,0,-0.5521479040617602,1,0
1684,2025-02-04,12,270.7,E2,card,0,0,normal,0,0,-0.19704202933661022,1,0
1312,2025-06-13,21,413.05,E3,cash,0,0,normal,1,0,0.6278475813662151,1,0
1390,2025-06-10,10,217.22,E3,cash,5,0,normal,1,0,-0.26228850586658087,1,0
1783,2025-05-02,20,329.4,E3,cash,0,0,normal,1,0,0.24762042670644177,1,0
1012,2025-03-16,10,275.52,E2,cash,0,0,normal,1,0,-0.176492019537412,1,0
1407,2025-04-25,19,278.09,E3,card,0,0,normal,0,0,0.014393226400488863,1,0
1408,2025-08-02,21,364.23,E2,cash,0,0,normal,1,0,0.20172195749306068,1,0
1305,2025-07-06,19,40.78,E2,card,0,0,normal,0,0,-1.1773030776834286,1,0
1354,2025-04-09,18,111.0,E3,card,0,0,normal,0,0,-0.7451065377609156,1,0
1025,2025-06-07,16,190.7,E3,cash,0,0,normal,1,0,-0.3828339229804743,1,0
1636,2025-01-10,12,222.36,E3,cash,0,0,normal,1,0,-0.23892487675777943,1,0
1169,2025-01-01,19,193.78,E2,card,0,0,normal,0,0,-0.5249894886217409,1,0
1530,2025-02-27,15,323.2,E1,card,0,0,normal,0,0,0.7770011554677321,1,0
1038,2025-08-07,18,259.31,E2,card,0,0,normal,0,0,-0.24560315207786912,1,0
1175,2025-05-17,11,183.41,E1,card,5,0,normal,0,0,-0.7408889080341129,1,0
1245,2025-07-26,19,387.13,E3,card,0,0,normal,0,0,0.5100294361327264,1,0
1298,2025-08-02,15,205.94,E1,cash,0,0,normal,1,0,-0.49625007027249496,1,0
9034,2025-02-11,10,486.16,E2,cash,20,1,soft,1,0,0.7215689896126134,-1,1
1416,2025-02-20,10,396.19,E3,card,5,0,normal,0,0,0.5512112415268393,1,0
1572,2025-04-02,10,240.28,E1,card,0,0,normal,0,0,-0.12337400774546607,1,0
1272,2025-03-28,10,205.93,E1,cash,0,0,normal,1,0,-0.49635865386670774,1,0
1473,2025-06-23,17,79.7,E3,cash,0,0,normal,1,0,-0.8873792208553676,1,0
1640,2025-06-29,10,232.2,E3,cash,0,0,normal,1,0,-0.19419761791914036,1,0
1568,2025-05-25,13,178.04,E3,cash,0,0,normal,1,0,-0.4403793596570162,1,0
1154,2025-03-03,12,179.61,E2,cash,5,0,normal,1,0,-0.5854031066413756,1,0
1126,2025-03-12,14,228.81,E2,card,5,0,normal,0,0,-0.3756395211391859,1,0
1449,2025-01-24,12,45.08,E2,cash,0,0,normal,1,0,-1.1589700813895378,1,0
1596,2025-08-25,20,386.91,E1,cash,0,0,normal,1,0,1.468787234197989,1,0
1341,2025-03-31,14,235.49,E3,card,0,0,normal,0,0,-0.1792430771082538,1,0
1430,2025-03-02,20,434.43,E1,card,10,0,normal,0,0,1.984776473897593,-1,1
1287,2025-07-02,19,515.16,E1,card,10,0,normal,0,0,2.8613718299781707,-1,1
1113,2025-02-22,19,335.09,E1,card,5,0,normal,0,0,0.9061070489868459,1,0
1709,2025-04-11,21,277.02,E2,card,0,0,normal,0,0,-0.17009678827210134,1,0
1173,2025-04-13,12,246.26,E3,card,0,0,normal,0,0,-0.1302885468549872,1,0
1359,2025-05-28,14,258.26,E1,cash,5,0,normal,1,0,0.07185929464929149,1,0
1513,2025-04-25,13,202.42,E2,cash,0,0,normal,1,0,-0.48815295653355156,1,0
1057,2025-01-21,20,366.84,E2,cash,0,0,normal,1,0,0.21284965989470106,1,0
1576,2025-08-17,17,309.18,E3,cash,5,0,normal,1,0,0.1557113643367992,1,0
1222,2025-07-09,11,165.67,E1,cash,0,0,normal,1,0,-0.9335162041677615,1,0
1721,2025-06-01,21,268.45,E3,card,0,0,normal,0,0,-0.02942494181134865,1,0
1280,2025-02-22,17,351.81,E2,card,0,0,normal,0,0,0.14876944261628836,1,0
1017,2025-04-14,18,218.42,E3,card,0,0,normal,0,0,-0.25683396210577125,1,0
1127,2025-01-09,19,259.19,E3,card,0,0,normal,0,0,-0.07151583783226313,1,0
1322,2025-06-10,13,288.98,E3,card,0,0,normal,0,0,0.0638932110298367,1,0
1255,2025-07-05,15,355.5,E2,cash,0,0,normal,1,0,0.16450171152895257,1,0
1795,2025-07-05,19,316.14,E2,card,10,0,normal,0,0,-0.0033091568727992566,1,0
9007,2025-04-06,23,1814.67,E3,cash,60,1,hard,1,1,6.9988456030545745,-1,1
1190,2025-08-17,16,83.79,E2,card,0,0,normal,0,0,-0.9939304798694206,1,0
1115,2025-06-03,11,311.52,E2,card,0,0,normal,0,0,-0.023006469169956113,1,0
1526,2025-03-04,20,182.2,E3,cash,0,0,normal,1,0,-0.42147027461954273,1,0
1180,2025-05-04,14,239.83,E2,card,5,0,normal,0,0,-0.32865588877670354,1,0
1301,2025-05-24,18,374.95,E3,card,0,0,normal,0,0,0.4546658169605084,1,0
1676,2025-02-12,17,179.71,E2,card,0,0,normal,0,0,-0.5849767578903549,1,0
1606,2025-04-03,17,404.31,E3,cash,0,0,normal,1,0,0.5881203209749847,1,0
1617,2025-08-08,19,215.44,E3,card,0,0,normal,0,0,-0.2703794124451152,1,0
1585,2025-02-27,19,275.05,E2,card,0,0,normal,0,0,-0.1784958586672092,1,0
1794,2025-03-15,21,401.18,E1,card,0,0,normal,0,0,1.6237360231397682,1,0
1517,2025-04-08,12,264.53,E1,cash,10,0,normal,1,0,0.13994120822076683,1,0
9025,2025-07-22,15,702.11,E2,cash,30,1,medium,1,0,1.6422691174418382,-1,1
1045,2025-07-09,10,236.14,E3,cash,0,0,normal,1,0,-0.17628853257114868,1,0
1762,2025-04-27,11,230.22,E1,card,5,0,normal,0,0,-0.23260910352362305,1,0
1157,2025-04-09,18,196.46,E1,cash,0,0,normal,1,0,-0.5991873175863047,1,0
1660,2025-05-20,19,180.78,E2,cash,5,0,normal,1,0,-0.5804148262544333,1,0
1171,2025-08-06,15,337.92,E2,cash,5,0,normal,1,0,0.08954960109951168,1,0
1016,2025-04-10,16,59.26,E1,cash,5,0,normal,1,0,-2.088954230187014,1,0
1511,2025-05-22,17,232.98,E2,card,5,0,normal,0,0,-0.3578607782216223,1,0
1048,2025-07-09,10,372.1,E3,card,0,0,normal,0,0,0.44171127552858563,1,0
9013,2025-02-07,4,1757.8,E2,cash,40,1,hard,1,1,6.14319024709238,-1,1
1515,2025-05-23,11,193.4,E3,card,10,0,normal,0,0,-0.3705611995186525,1,0
1586,2025-05-02,18,242.88,E2,cash,0,0,normal,1,0,-0.31565225187057194,1,0
1480,2025-07-13,16,200.76,E3,card,10,0,normal,0,0,-0.3371066644523534,1,0
1283,2025-06-09,21,318.17,E1,card,0,0,normal,0,0,0.7223836075786539,1,0
9015,2025-05-09,12,721.55,E2,cash,30,1,medium,1,0,1.7251513146402642,-1,1
1225,2025-05-01,11,316.79,E2,card,0,0,normal,0,0,-0.0005378899911644912,1,0
1026,2025-02-07,20,309.74,E3,card,0,0,normal,0,0,0.15825681809184372,1,0
9021,2025-06-16,10,627.78,E2,cash,30,1,medium,1,0,1.3253640908081437,-1,1
1437,2025-01-17,17,390.28,E1,cash,0,0,normal,1,0,1.5053799054477288,1,0
1364,2025-06-01,13,185.13,E2,card,0,0,normal,0,0,-0.5618686555850324,1,0
1229,2025-04-26,12,254.28,E1,cash,5,0,normal,1,0,0.02864302415256548,1,0
1037,2025-02-18,17,215.58,E3,cash,5,0,normal,1,0,-0.269743049006354,1,0
9008,2025-06-10,2,1910.24,E3,cash,50,1,hard,1,1,7.433254559071724,-1,1
1374,2025-04-22,18,305.62,E3,card,0,0,normal,0,0,0.13952955117973054,1,0
1469,2025-02-23,16,227.47,E1,cash,0,0,normal,1,0,-0.26246959193216496,1,0
9010,2025-06-13,4,1013.78,E2,cash,40,1,hard,1,1,2.9710702697480875,-1,1
1715,2025-04-09,20,90.47,E3,cash,10,0,normal,1,0,-0.8384246906021009,1,0
1725,2025-02-06,15,272.23,E2,card,0,0,normal,0,0,-0.19051889344599324,1,0
1194,2025-05-23,15,179.77,E2,cash,10,0,normal,1,0,-0.5847209486397424,1,0
1717,2025-02-05,11,326.7,E1,card,0,0,normal,0,0,0.81500541344224,1,0
1751,2025-03-17,15,137.48,E1,card,0,0,normal,0,0,-1.2396133562538694,1,0
1503,2025-02-26,19,336.89,E3,cash,0,0,normal,1,0,0.2816658706801621,1,0
9012,2025-01-18,4,1701.83,E3,cash,60,1,hard,1,1,6.485936671413106,-1,1
1749,2025-08-21,16,250.53,E2,cash,0,0,normal,1,0,-0.28303657241748753,1,0
9011,2025-05-28,3,1342.23,E3,cash,40,1,hard,1,1,4.851391724423813,-1,1
1162,2025-02-04,10,356.77,E1,cash,10,0,normal,1,0,1.1415162812403692,1,0
1598,2025-05-09,20,184.03,E1,cash,5,0,normal,1,0,-0.7341567251929143,1,0
1152,2025-02-17,19,391.06,E1,cash,0,0,normal,1,0,1.5138494257963337,1,0
1581,2025-05-07,19,229.24,E1,card,10,0,normal,0,0,-0.24325029575648516,1,0
1597,2025-04-27,11,371.35,E2,cash,0,0,normal,1,0,0.23207798856573533,1,0
1641,2025-08-11,17,215.82,E2,cash,0,0,normal,1,0,-0.4310222238967763,1,0
1111,2025-03-23,18,249.73,E2,cash,5,0,normal,1,0,-0.2864473624256533,1,0
1226,2025-01-27,20,334.59,E2,cash,0,0,normal,1,0,0.07535218769052184,1,0
1587,2025-01-01,12,116.77,E3,card,0,0,normal,0,0,-0.7188792731776893,1,0
1103,2025-07-19,14,357.48,E2,cash,5,0,normal,1,0,0.17294341679916272,1,0
1421,2025-08-14,16,363.56,E3,cash,5,0,normal,1,0,0.40289310576415677,1,0
1419,2025-01-27,17,413.87,E2,cash,10,0,normal,1,0,0.41336147749974145,1,0
1119,2025-08-25,17,185.55,E2,cash,0,0,normal,1,0,-0.5600779908307454,1,0
1053,2025-05-11,21,68.93,E3,cash,5,0,normal,1,0,-0.9363337511086341,1,0
1151,2025-02-02,14,307.5,E3,card,0,0,normal,0,0,0.14807500307166566,1,0
1403,2025-02-02,17,452.15,E2,cash,0,0,normal,1,0,0.5765677793904694,1,0
1791,2025-08-27,10,126.1,E3,card,0,0,normal,0,0,-0.6764701954373942,1,0
1207,2025-03-03,16,334.35,E3,cash,10,0,normal,1,0,0.27012041971978185,1,0
1710,2025-07-20,11,279.02,E2,card,0,0,normal,0,0,-0.16156981325168712,1,0
1732,2025-04-09,19,348.99,E2,cash,0,0,normal,1,0,0.13674640783750433,1,0
1008,2025-04-13,14,245.52,E2,card,0,0,normal,0,0,-0.3043966448436251,1,0
1682,2025-02-15,14,462.73,E3,card,0,0,normal,0,0,0.853665693063735,1,0
1036,2025-03-30,21,263.04,E1,cash,0,0,normal,1,0,0.12376225268304829,1,0
1452,2025-06-30,13,369.27,E1,card,5,0,normal,0,0,1.2772457740064687,1,0
1253,2025-04-23,15,231.53,E1,card,5,0,normal,0,0,-0.2183846526817358,1,0
1303,2025-07-20,14,364.81,E3,cash,0,0,normal,1,0,0.40857492218166686,1,0
1633,2025-08-10,16,138.55,E3,card,0,0,normal,0,0,-0.6198793039189939,1,0
1571,2025-01-19,18,-54.96,E3,cash,0,0,normal,1,0,-1.499469939880891,1,0
1604,2025-03-10,12,328.94,E1,card,0,0,normal,0,0,0.8393281385459251,1,0
1613,2025-03-27,10,240.84,E3,cash,0,0,normal,1,0,-0.15492490284131077,1,0
1262,2025-04-11,10,463.17,E3,card,5,0,normal,0,0,0.8556656924426984,1,0
1297,2025-07-17,19,44.37,E3,cash,5,0,normal,1,0,-1.047970080079872,1,0
1414,2025-08-18,14,32.52,E2,cash,0,0,normal,1,0,-1.2125194845177392,1,0
1150,2025-06-11,14,201.23,E3,cash,5,0,normal,1,0,-0.33497030147936957,1,0
1667,2025-06-28,16,185.43,E2,card,0,0,normal,0,0,-0.5605896093319702,1,0
1745,2025-06-26,18,320.56,E2,card,0,0,normal,0,0,0.015535457922316228,1,0
1550,2025-07-15,14,329.78,E2,card,0,0,normal,0,0,0.05484481276642564,1,0
1488,2025-06-10,20,343.83,E1,cash,0,0,normal,1,0,1.001009110328903,1,0
1147,2025-07-20,14,235.72,E2,card,5,0,normal,0,0,-0.34617882244365483,1,0
1146,2025-05-15,12,267.54,E1,card,0,0,normal,0,0,0.17262487007884414,1,0
