invoice_id,date,hour,amount,employee,payment,discount_pct,is_fraud,fraud_level
1572,2025-04-02,10,240.28,E1,card,0,0,normal
1272,2025-03-28,10,205.93,E1,cash,0,0,normal
1473,2025-06-23,17,79.7,E3,cash,0,0,normal
1640,2025-06-29,10,232.2,E3,cash,0,0,normal
1568,2025-05-25,13,178.04,E3,cash,0,0,normal
1154,2025-03-03,12,179.61,E2,cash,5,0,normal
1126,2025-03-12,14,228.81,E2,card,5,0,normal
1449,2025-01-24,12,45.08,E2,cash,0,0,normal
1596,2025-08-25,20,386.91,E1,cash,0,0,normal
1341,2025-03-31,14,235.49,E3,card,0,0,normal
1430,2025-03-02,20,434.43,E1,card,10,0,normal
1287,2025-07-02,19,515.16,E1,card,10,0,normal
1113,2025-02-22,19,335.09,E1,card,5,0,normal
1709,2025-04-11,21,277.02,E2,card,0,0,normal
1173,2025-04-13,12,246.26,E3,card,0,0,normal
1359,2025-05-28,14,258.26,E1,cash,5,0,normal
1513,2025-04-25,13,202.42,E2,cash,0,0,normal
1057,2025-01-21,20,366.84,E2,cash,0,0,normal
1576,2025-08-17,17,309.18,E3,cash,5,0,normal
1222,2025-07-09,11,165.67,E1,cash,0,0,normal
1721,2025-06-01,21,268.45,E3,card,0,0,normal
1280,2025-02-22,17,351.81,E2,card,0,0,normal
1017,2025-04-14,18,218.42,E3,card,0,0,normal
1127,2025-01-09,19,259.19,E3,card,0,0,normal
1322,2025-06-10,13,288.98,E3,card,0,0,normal
1255,2025-07-05,15,355.5,E2,cash,0,0,normal
1795,2025-07-05,19,316.14,E2,card,10,0,normal
9007,2025-04-06,23,1814.67,E3,cash,60,1,hard
1190,2025-08-17,16,83.79,E2,card,0,0,normal
1115,2025-06-03,11,311.52,E2,card,0,0,normal
1526,2025-03-04,20,182.2,E3,cash,0,0,normal
1180,2025-05-04,14,239.83,E2,card,5,0,normal
1301,2025-05-24,18,374.95,E3,card,0,0,normal
1676,2025-02-12,17,179.71,E2,card,0,0,normal
1606,2025-04-03,17,404.31,E3,cash,0,0,normal
1617,2025-08-08,19,215.44,E3,card,0,0,normal
1585,2025-02-27,19,275.05,E2,card,0,0,normal
1794,2025-03-15,21,401.18,E1,card,0,0,normal
1517,2025-04-08,12,264.53,E1,cash,10,0,normal
9025,2025-07-22,15,702.11,E2,cash,30,1,medium
1045,2025-07-09,10,236.14,E3,cash,0,0,normal
1762,2025-04-27,11,230.22,E1,card,5,0,normal
1157,2025-04-09,18,196.46,E1,cash,0,0,normal
1660,2025-05-20,19,180.78,E2,cash,5,0,normal
1171,2025-08-06,15,337.92,E2,cash,5,0,normal
1016,2025-04-10,16,59.26,E1,cash,5,0,normal
1511,2025-05-22,17,232.98,E2,card,5,0,normal
1048,2025-07-09,10,372.1,E3,card,0,0,normal
9013,2025-02-07,4,1757.8,E2,cash,40,1,hard
1515,2025-05-23,11,193.4,E3,card,10,0,normal
1586,2025-05-02,18,242.88,E2,cash,0,0,normal
1480,2025-07-13,16,200.76,E3,card,10,0,normal
1283,2025-06-09,21,318.17,E1,card,0,0,normal
9015,2025-05-09,12,721.55,E2,cash,30,1,medium
1225,2025-05-01,11,316.79,E2,card,0,0,normal
1026,2025-02-07,20,309.74,E3,card,0,0,normal
9021,2025-06-16,10,627.78,E2,cash,30,1,medium
1437,2025-01-17,17,390.28,E1,cash,0,0,normal
1364,2025-06-01,13,185.13,E2,card,0,0,normal
1229,2025-04-26,12,254.28,E1,cash,5,0,normal
1037,2025-02-18,17,215.58,E3,cash,5,0,normal
9008,2025-06-10,2,1910.24,E3,cash,50,1,hard
1374,2025-04-22,18,305.62,E3,card,0,0,normal
1469,2025-02-23,16,227.47,E1,cash,0,0,normal
9010,2025-06-13,4,1013.78,E2,cash,40,1,hard
1715,2025-04-09,20,90.47,E3,cash,10,0,normal
1725,2025-02-06,15,272.23,E2,card,0,0,normal
1194,2025-05-23,15,179.77,E2,cash,10,0,normal
1717,2025-02-05,11,326.7,E1,card,0,0,normal
1751,2025-03-17,15,137.48,E1,card,0,0,normal
1503,2025-02-26,19,336.89,E3,cash,0,0,normal
9012,2025-01-18,4,1701.83,E3,cash,60,1,hard
1749,2025-08-21,16,250.53,E2,cash,0,0,normal
9011,2025-05-28,3,1342.23,E3,cash,40,1,hard
1162,2025-02-04,10,356.77,E1,cash,10,0,normal
1598,2025-05-09,20,184.03,E1,cash,5,0,normal
1152,2025-02-17,19,391.06,E1,cash,0,0,normal
1581,2025-05-07,19,229.24,E1,card,10,0,normal
1597,2025-04-27,11,371.35,E2,cash,0,0,normal
1641,2025-08-11,17,215.82,E2,cash,0,0,normal
1111,2025-03-23,18,249.73,E2,cash,5,0,normal
1226,2025-01-27,20,334.59,E2,cash,0,0,normal
1587,2025-01-01,12,116.77,E3,card,0,0,normal
1103,2025-07-19,14,357.48,E2,cash,5,0,normal
1421,2025-08-14,16,363.56,E3,cash,5,0,normal
1419,2025-01-27,17,413.87,E2,cash,10,0,normal
1119,2025-08-25,17,185.55,E2,cash,0,0,normal
1053,2025-05-11,21,68.93,E3,cash,5,0,normal
1151,2025-02-02,14,307.5,E3,card,0,0,normal
1403,2025-02-02,17,452.15,E2,cash,0,0,normal
1791,2025-08-27,10,126.1,E3,card,0,0,normal
1207,2025-03-03,16,334.35,E3,cash,10,0,normal
1710,2025-07-20,11,279.02,E2,card,0,0,normal
1732,2025-04-09,19,348.99,E2,cash,0,0,normal
1008,2025-04-13,14,245.52,E2,card,0,0,normal
1682,2025-02-15,14,462.73,E3,card,0,0,normal
1036,2025-03-30,21,263.04,E1,cash,0,0,normal
1452,2025-06-30,13,369.27,E1,card,5,0,normal
1253,2025-04-23,15,231.53,E1,card,5,0,normal
1303,2025-07-20,14,364.81,E3,cash,0,0,normal
1633,2025-08-10,16,138.55,E3,card,0,0,normal
1571,2025-01-19,18,-54.96,E3,cash,0,0,normal
1604,2025-03-10,12,328.94,E1,card,0,0,normal
1613,2025-03-27,10,240.84,E3,cash,0,0,normal
1262,2025-04-11,10,463.17,E3,card,5,0,normal
1297,2025-07-17,19,44.37,E3,cash,5,0,normal
1414,2025-08-18,14,32.52,E2,cash,0,0,normal
1150,2025-06-11,14,201.23,E3,cash,5,0,normal
1667,2025-06-28,16,185.43,E2,card,0,0,normal
1745,2025-06-26,18,320.56,E2,card,0,0,normal
1550,2025-07-15,14,329.78,E2,card,0,0,normal
1488,2025-06-10,20,343.83,E1,cash,0,0,normal
1147,2025-07-20,14,235.72,E2,card,5,0,normal
1146,2025-05-15,12,267.54,E1,card,0,0,normal
9032,2025-01-11,13,484.05,E2,cash,15,1,soft
1779,2025-07-05,14,197.88,E1,card,0,0,normal
1628,2025-06-25,15,249.09,E2,card,0,0,normal
1348,2025-05-20,15,193.85,E1,cash,0,0,normal
1463,2025-03-08,10,291.18,E3,card,5,0,normal
1325,2025-02-08,17,190.8,E3,card,0,0,normal
1186,2025-02-21,14,291.74,E1,cash,0,0,normal
1123,2025-02-14,11,231.94,E1,cash,10,0,normal
1716,2025-08-28,19,322.31,E1,card,5,0,normal
1608,2025-03-17,16,284.23,E1,card,0,0,normal
1143,2025-08-19,14,164.47,E1,card,0,0,normal
9002,2025-03-21,2,1631.56,E2,cash,40,1,hard
1197,2025-02-05,11,312.09,E3,card,0,0,normal
1609,2025-06-03,13,54.36,E2,card,10,0,normal
1279,2025-05-10,13,212.21,E3,card,0,0,normal
1293,2025-01-24,16,289.54,E3,card,0,0,normal
1400,2025-07-14,10,328.74,E3,card,5,0,normal
1122,2025-01-15,10,295.61,E3,card,10,0,normal
1183,2025-03-04,10,354.93,E3,card,5,0,normal
1202,2025-03-27,18,235.72,E2,card,0,0,normal
1438,2025-06-21,15,154.72,E1,card,5,0,normal
1246,2025-02-28,12,283.48,E2,cash,0,0,normal
1415,2025-04-19,18,202.02,E1,card,0,0,normal
1744,2025-01-19,10,351.37,E2,cash,0,0,normal
1129,2025-05-09,15,253.5,E2,cash,0,0,normal
1402,2025-05-08,11,345.72,E3,cash,0,0,normal
9023,2025-02-23,11,527.75,E2,cash,20,1,medium
1652,2025-03-21,15,247.29,E2,cash,5,0,normal
1764,2025-04-09,19,228.02,E3,cash,0,0,normal
1219,2025-04-02,13,246.32,E2,cash,0,0,normal
1766,2025-01-25,18,476.12,E3,card,0,0,normal
1638,2025-04-10,17,276.23,E2,cash,0,0,normal
9019,2025-04-06,19,577.02,E2,cash,30,1,medium
1624,2025-07-23,13,142.5,E1,cash,0,0,normal
1707,2025-06-13,12,331.84,E1,cash,5,0,normal
1789,2025-03-16,16,165.09,E1,card,0,0,normal
1386,2025-07-27,12,277.22,E1,cash,0,0,normal
9014,2025-07-14,3,1030.04,E2,cash,60,1,hard
1509,2025-08-26,13,315.97,E3,cash,0,0,normal
1267,2025-04-23,18,283.77,E3,card,0,0,normal
1692,2025-03-31,20,268.95,E3,card,0,0,normal
1441,2025-08-09,20,285.53,E1,cash,0,0,normal
1496,2025-04-09,10,103.16,E2,card,5,0,normal
1112,2025-04-21,11,242.16,E3,cash,0,0,normal
1232,2025-01-03,16,356.51,E3,cash,0,0,normal
1731,2025-08-05,13,323.52,E1,card,5,0,normal
1607,2025-07-14,18,154.66,E3,card,0,0,normal
1373,2025-08-15,12,275.11,E2,cash,0,0,normal
1233,2025-04-13,20,190.54,E1,card,0,0,normal
1664,2025-02-02,21,362.97,E1,card,10,0,normal
1317,2025-05-28,13,103.64,E1,card,0,0,normal
1648,2025-08-25,15,114.15,E1,card,0,0,normal
1410,2025-01-22,17,532.78,E1,card,10,0,normal
1753,2025-07-18,20,310.46,E3,card,0,0,normal
1358,2025-05-11,17,154.1,E2,cash,0,0,normal
1258,2025-02-08,18,401.71,E3,cash,0,0,normal
1627,2025-08-06,13,181.4,E1,card,0,0,normal
1632,2025-02-02,10,315.91,E3,card,0,0,normal
1282,2025-08-06,19,374.6,E3,card,0,0,normal
1376,2025-04-09,20,295.53,E2,cash,0,0,normal
1384,2025-02-23,15,226.42,E1,cash,5,0,normal
1224,2025-05-09,14,359.36,E1,card,0,0,normal
1797,2025-05-25,21,132.92,E3,card,0,0,normal
1688,2025-01-08,11,55.09,E2,card,0,0,normal
1472,2025-04-14,17,472.12,E1,cash,5,0,normal
1347,2025-02-17,15,207.01,E2,cash,0,0,normal
1505,2025-06-22,15,195.83,E1,card,0,0,normal
1639,2025-02-03,12,184.24,E3,card,0,0,normal
9028,2025-08-06,10,647.62,E2,cash,30,1,medium
1777,2025-06-30,19,283.26,E1,cash,0,0,normal
1758,2025-02-21,16,338.24,E3,card,0,0,normal
1619,2025-02-16,11,321.46,E1,cash,5,0,normal
1718,2025-07-29,12,172.7,E1,card,0,0,normal
1645,2025-04-06,12,295.78,E3,card,0,0,normal
1711,2025-06-01,11,188.59,E1,cash,0,0,normal
1556,2025-02-16,18,217.48,E2,cash,5,0,normal
1577,2025-08-06,14,262.78,E2,cash,0,0,normal
1085,2025-05-14,19,307.3,E1,cash,5,0,normal
1242,2025-08-22,12,268.95,E2,card,0,0,normal
1159,2025-04-14,12,263.9,E3,cash,0,0,normal
1524,2025-06-02,14,39.8,E3,card,0,0,normal
1035,2025-08-24,13,342.58,E1,card,0,0,normal
1540,2025-07-07,10,255.4,E2,cash,0,0,normal
1170,2025-01-05,11,317.67,E2,card,0,0,normal
1654,2025-08-08,13,321.38,E1,cash,10,0,normal
1720,2025-04-06,16,340.18,E2,card,0,0,normal
1712,2025-07-11,10,142.35,E2,cash,10,0,normal
1790,2025-05-26,19,277.34,E3,card,0,0,normal
1095,2025-06-11,14,254.89,E1,cash,0,0,normal
1563,2025-04-24,16,486.63,E2,card,5,0,normal
1240,2025-08-13,18,259.16,E1,cash,5,0,normal
1574,2025-07-02,16,212.91,E1,card,5,0,normal
1690,2025-06-03,17,203.97,E1,card,0,0,normal
1460,2025-06-09,17,172.85,E1,cash,0,0,normal
1553,2025-08-12,10,347.52,E2,card,0,0,normal
1737,2025-03-03,19,383.81,E1,cash,5,0,normal
1206,2025-02-14,21,191.5,E2,cash,5,0,normal
1392,2025-02-02,10,221.24,E2,card,0,0,normal
1397,2025-05-08,13,118.42,E2,card,0,0,normal
1713,2025-08-15,14,246.42,E3,cash,0,0,normal
1217,2025-03-16,10,95.4,E2,card,0,0,normal
1004,2025-04-17,20,298.69,E2,cash,5,0,normal
1642,2025-05-18,12,242.11,E3,card,0,0,normal
1752,2025-01-09,15,189.03,E2,card,0,0,normal
1612,2025-08-17,17,287.64,E3,card,0,0,normal
1546,2025-08-24,13,402.07,E3,card,0,0,normal
1683,2025-05-10,12,287.92,E3,card,0,0,normal
1098,2025-08-16,20,305.63,E2,cash,0,0,normal
1573,2025-02-27,15,243.81,E2,cash,5,0,normal
1406,2025-07-06,16,143.04,E1,card,0,0,normal
1502,2025-05-15,20,294.4,E2,cash,0,0,normal
1047,2025-06-24,17,217.65,E2,card,0,0,normal
1032,2025-07-23,11,325.39,E1,card,0,0,normal
1200,2025-03-12,11,140.58,E1,card,0,0,normal
1134,2025-05-19,11,299.02,E2,card,0,0,normal
1027,2025-05-10,19,340.91,E2,card,0,0,normal
1739,2025-04-22,20,486.26,E2,cash,0,0,normal
1230,2025-07-24,18,117.47,E3,card,0,0,normal
1489,2025-05-17,13,203.21,E3,card,0,0,normal
1378,2025-04-03,19,83.42,E1,cash,0,0,normal
1288,2025-07-22,20,213.15,E2,card,10,0,normal
1418,2025-01-08,20,266.15,E2,cash,0,0,normal
1674,2025-06-17,16,336.6,E1,card,0,0,normal
1391,2025-03-09,21,317.76,E1,card,5,0,normal
1592,2025-04-28,15,186.18,E3,cash,10,0,normal
1498,2025-06-02,15,120.65,E2,card,0,0,normal
1138,2025-06-12,14,349.15,E2,card,0,0,normal
1062,2025-03-30,12,360.71,E2,card,0,0,normal
1471,2025-03-08,14,217.55,E1,card,0,0,normal
1647,2025-03-10,11,241.24,E3,card,0,0,normal
1128,2025-03-29,18,299.6,E2,card,0,0,normal
9018,2025-03-28,10,671.79,E2,cash,25,1,medium
1520,2025-08-03,13,189.16,E1,card,0,0,normal
1064,2025-01-14,18,11.75,E3,card,5,0,normal
1014,2025-03-29,13,283.71,E2,card,5,0,normal
1156,2025-02-06,14,227.66,E3,cash,0,0,normal
1040,2025-06-19,10,74.28,E3,card,0,0,normal
1492,2025-02-08,10,265.22,E1,cash,0,0,normal
1379,2025-05-26,12,334.91,E3,cash,0,0,normal
1187,2025-04-06,11,302.0,E2,cash,5,0,normal
1216,2025-07-09,19,330.17,E2,card,0,0,normal
1052,2025-03-05,19,331.2,E3,card,0,0,normal
1337,2025-02-11,20,56.15,E3,cash,0,0,normal
1719,2025-08-19,16,271.96,E1,card,5,0,normal
1724,2025-08-12,14,369.41,E1,cash,0,0,normal
1295,2025-04-26,21,127.33,E3,card,0,0,normal
1701,2025-03-16,19,304.5,E1,cash,0,0,normal
1251,2025-08-21,21,367.72,E2,card,5,0,normal
1726,2025-01-12,18,298.52,E3,card,0,0,normal
1461,2025-08-03,12,154.75,E2,card,0,0,normal
1455,2025-07-07,18,292.98,E1,card,5,0,normal
9037,2025-02-07,10,465.57,E2,cash,15,1,soft
1269,2025-05-10,15,242.63,E3,card,10,0,normal
1201,2025-07-06,13,263.88,E1,card,0,0,normal
1161,2025-08-07,10,267.07,E1,cash,0,0,normal
1555,2025-04-04,19,273.42,E1,card,0,0,normal
1729,2025-01-13,21,194.12,E3,card,10,0,normal
1401,2025-05-25,15,55.87,E1,card,10,0,normal
1702,2025-06-06,16,133.58,E3,cash,5,0,normal
1476,2025-02-01,12,186.97,E3,cash,0,0,normal
1105,2025-08-03,21,115.01,E1,cash,0,0,normal
1565,2025-04-16,14,106.21,E1,card,10,0,normal
1389,2025-08-16,13,237.5,E1,cash,0,0,normal
1001,2025-06-29,19,358.68,E2,cash,5,0,normal
1785,2025-06-12,11,201.41,E1,cash,10,0,normal
1561,2025-05-24,15,260.82,E1,cash,10,0,normal
1080,2025-06-13,21,82.48,E2,cash,0,0,normal
1205,2025-06-19,17,252.1,E2,cash,10,0,normal
1034,2025-01-22,19,371.94,E2,card,0,0,normal
1508,2025-01-08,17,151.42,E1,card,0,0,normal
1427,2025-07-11,11,241.43,E2,cash,0,0,normal
1454,2025-04-09,19,154.65,E3,cash,10,0,normal
1366,2025-03-16,20,322.47,E1,card,0,0,normal
1091,2025-07-10,21,254.53,E3,cash,0,0,normal
1339,2025-01-07,20,337.33,E1,card,0,0,normal
1564,2025-05-04,10,332.11,E1,card,10,0,normal
1345,2025-01-02,15,209.41,E1,card,5,0,normal
1776,2025-04-19,14,42.63,E1,cash,0,0,normal
1241,2025-02-20,12,225.34,E2,card,0,0,normal
1013,2025-07-22,15,224.74,E1,card,5,0,normal
1315,2025-07-14,13,185.77,E2,card,10,0,normal
1600,2025-07-08,20,196.65,E2,cash,0,0,normal
1387,2025-07-08,13,179.32,E1,cash,0,0,normal
1273,2025-08-17,19,528.46,E3,card,0,0,normal
1166,2025-06-24,17,319.34,E3,card,0,0,normal
9033,2025-06-03,15,361.2,E2,cash,20,1,soft
1646,2025-01-01,11,31.15,E1,cash,0,0,normal
1484,2025-05-10,13,400.51,E1,card,10,0,normal
9022,2025-08-27,10,798.41,E2,cash,30,1,medium
1504,2025-02-05,10,267.66,E2,cash,0,0,normal
1243,2025-06-21,20,329.23,E1,cash,0,0,normal
1566,2025-06-07,14,203.54,E2,cash,0,0,normal
1562,2025-01-13,20,185.0,E3,card,0,0,normal
1686,2025-03-22,21,228.53,E1,card,0,0,normal
1189,2025-08-10,12,218.08,E2,card,0,0,normal
1782,2025-08-11,15,319.58,E2,cash,0,0,normal
1699,2025-04-24,11,100.67,E1,card,0,0,normal
1475,2025-04-24,16,165.6,E3,cash,0,0,normal
1681,2025-04-05,18,247.51,E3,cash,5,0,normal
1510,2025-05-24,17,127.85,E2,card,5,0,normal
1058,2025-03-14,21,379.98,E1,card,0,0,normal
1474,2025-01-24,12,200.73,E3,card,0,0,normal
1560,2025-02-21,18,314.1,E3,card,5,0,normal
1747,2025-05-20,11,359.98,E3,card,0,0,normal
1252,2025-06-29,19,440.42,E3,card,10,0,normal
1021,2025-02-22,21,394.11,E2,card,0,0,normal
1313,2025-05-27,18,329.63,E2,cash,0,0,normal
1459,2025-08-01,16,385.87,E1,card,0,0,normal
1160,2025-08-02,13,230.09,E2,card,0,0,normal
1276,2025-05-09,17,212.89,E3,card,0,0,normal
1191,2025-05-31,15,199.0,E3,cash,10,0,normal
1385,2025-06-12,13,204.31,E1,card,5,0,normal
9005,2025-07-03,4,1048.03,E3,cash,60,1,hard
1413,2025-02-07,10,265.39,E3,card,0,0,normal
1491,2025-06-25,18,344.12,E1,cash,0,0,normal
1343,2025-03-01,10,457.7,E2,card,0,0,normal
1769,2025-08-01,10,255.9,E3,cash,5,0,normal
1308,2025-04-03,10,169.55,E2,cash,0,0,normal
1661,2025-06-27,19,45.53,E1,cash,0,0,normal
1130,2025-08-24,20,253.89,E3,cash,0,0,normal
1663,2025-05-04,11,89.92,E1,card,5,0,normal
1099,2025-01-14,15,204.67,E2,card,5,0,normal
1372,2025-03-25,15,213.82,E1,card,0,0,normal
1087,2025-04-16,13,170.52,E1,card,0,0,normal
1458,2025-07-10,17,278.51,E1,card,5,0,normal
1330,2025-08-08,19,302.9,E3,cash,0,0,normal
1214,2025-03-25,17,290.02,E1,card,0,0,normal
1466,2025-01-25,18,198.9,E1,card,0,0,normal
1121,2025-06-06,15,247.21,E3,card,0,0,normal
1614,2025-07-04,10,198.95,E3,card,0,0,normal
1020,2025-05-30,15,319.12,E2,card,0,0,normal
1700,2025-08-25,16,138.28,E3,cash,0,0,normal
1071,2025-04-21,15,234.53,E1,card,5,0,normal
1106,2025-07-09,12,306.83,E2,card,0,0,normal
1270,2025-08-08,17,131.99,E2,card,0,0,normal
1435,2025-07-11,12,264.71,E3,card,0,0,normal
1102,2025-01-15,10,296.37,E1,card,0,0,normal
